ID;Tanggal_Tweet;Isi_Tweet;Nama_Pengguna;Jumlah_Retweet;Sumber;Retweet_Status;Hashtag;Sentimen
1,33E+18;22/11/2020 00:27;"b""Pak @nadiemmakarim , knp sekolah2  Jan'21 blh tatap muka pdhl vaksin covid blm dibagikan? Siapa tgg jwb klo murid jd krbn bru? Komite sekolah &amp";;;;;;negatif
1,33E+18;22/11/2020 00:26;b'Sekolah lagi mau rencana tatap muka, eh ditunda lagi gara2 ada klaster dukcapil. Sementara itu di luar sana yg berkerumun tetep asik2 aja';naser_jgj;0;Twitter for Android;0;[];negatif
1,33E+18;22/11/2020 00:25;"b'Sama kmrn bilang ""ya sekolah tatap muka ditutup lagi karena zona merah"" alah tapi cfd tetep gas teros hmm ompol'";87aldiansyah;0;Twitter for Android;0;[];negatif
1,33E+18;22/11/2020 00:22;b'RT @pnugroho28: Syarat Membuka Kembali Pintu Sekolah\n\nPembelajaran tatap muka ini sifatnya diperbolehkan, bukan wajib. Keputusan ini akan d\xe2\x80\xa6';YRadianto;11;Twitter for Android;1;[];negatif
1,33E+18;22/11/2020 00:21;b'RT @SyaifulHooda: Seberapa siap sekolah utk kembali tatap muka, yuk bahas bersama di program @kabarpetang_one @tvOneNews.\n\n@cakimiNOW @DPR_\xe2\x80\xa6';Kosasih7Ujang;20;Twitter for iPhone;1;[];positif
1,33E+18;22/11/2020 00:15;b'RT @pnugroho28: Syarat Membuka Kembali Pintu Sekolah\n\nPembelajaran tatap muka ini sifatnya diperbolehkan, bukan wajib. Keputusan ini akan d\xe2\x80\xa6';vita_AVP;11;Twitter for Android;1;[];negatif
1,33E+18;22/11/2020 00:14;b'RT @nyai_agengjogja: Menteri Pendidikan dan Kebudayaan (Mendikbud) Nadiem Anwar Makarim mengeluarkan kebijakan terkait sekolah tatap muka d\xe2\x80\xa6';SwaraWarganet;7;Twitter for Android;1;[];negatif
1,33E+18;22/11/2020 00:14;b'Sekolah dan perkuliahan akan segera belajar tatap muka.\nKenapa kita gak sekalian aja buat mulai belajar tatap muka satu sama lain gitu?';trmlyo;0;Twitter for Android;0;[];negatif
1,33E+18;22/11/2020 00:13;b'Pandemi Covid-19, Sekolah di Bombana Gelar Belajar Tatap Muka Terbatas https://t.co/gmQa5IFIIM';lenterasultra30;0;IFTTT;0;[];negatif
1,33E+18;22/11/2020 00:07;b'Sekolah bisa melakukan pembelajaran tatap muka jika memenuhi daftar periksa #NegeriPastiBangkit https://t.co/Xz6Ms5wSxz';_MyLope;0;Twitter for Android;0;['NegeriPastiBangkit'];negatif
1,33E+18;22/11/2020 00:07;b'Menteri Pendidikan dan Kebudayaan (Mendikbud) Nadiem Anwar Makarim mengeluarkan kebijakan terkait sekolah tatap muka di tengah pandemi.\n#BarisanProKerja\n#InvestasiBukanAncaman https://t.co/Y1JP37KTqz';nyai_agengjogja;7;Twitter for Android;0;['BarisanProKerja', 'InvestasiBukanAncaman'];negatif
1,33E+18;22/11/2020 00:03;b'Pembelajaran Tatap Muka/Laring Hanya Diperbolehkan Pada Saat Sekolah Sudah Memenuhi Daftar Periksa #NegeriPastiBangkit https://t.co/p5qW7PdVgm';Sasyaa10147995;0;Twitter for Android;0;['NegeriPastiBangkit'];positif
1,33E+18;22/11/2020 00:00;b'Bogor Mulai Gelar Sekolah Tatap Muka pada Januari\xc2\xa02021 https://t.co/Py0lMZ3ceQ';soenardo;0;WordPress.com;0;[];negatif
1,33E+18;21/11/2020 23:59;b'RT @JanganJadiPaok: Melihat dan belajar dari pengalaman dibelakang, para orangtua sebaiknya tidak mengijinkan anak\xc2\xb2nya mengikuti sekolah ta\xe2\x80\xa6';widjitoekoel;11;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 23:59;b'Pakkk menteri ayoo di kaji lagi niat untuk sekolah tatap muka makin banyak loh cluster covid19 baru di dunia pendidikan.. https://t.co/UsPZEyAKcn';AntaSinuhadji;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 23:56;b'Sy setuju...... Sekolah tatap muka dg prokes.... \n\nAyoo lah.. Tetap kreatif agar semua berjalan dg normal.';JajatMuklis;0;Twitter for Android;0;[];positif
1,33E+18;21/11/2020 23:43;b'RT @drpriono1: Belajar tatap muka di sekolah di awal tahun 2021? Terapkan sistem hibrid, kombinasi daring &amp;;;;;;negatif
1,33E+18;21/11/2020 23:38;b'RT @drpriono1: Belajar tatap muka di sekolah di awal tahun 2021? Terapkan sistem hibrid, kombinasi daring &amp;;;;;;negatif
1,33E+18;21/11/2020 23:34;b'RT @dokter_onkologi: Januari sekolah bisa tatap muka??? Pandemi belum slesai..kasus covid semakin naik.. mohon bs diperhatikan @KemenkesRI\xe2\x80\xa6';Rintopa1;97;Twitter for Android;1;[];positif
1,33E+18;21/11/2020 23:29;b'RT @pnugroho28: Syarat Membuka Kembali Pintu Sekolah\n\nPembelajaran tatap muka ini sifatnya diperbolehkan, bukan wajib. Keputusan ini akan d\xe2\x80\xa6';ariw2018;11;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 23:28;b'Syarat Membuka Kembali Pintu Sekolah\n\nPembelajaran tatap muka ini sifatnya diperbolehkan, bukan wajib. Keputusan ini akan ditentukan tiga pihak yakni pemerintah daerah, kepala sekolah dan orangtua. Kebijakan tersebut mulai berlaku pada semester genap tahun ajaran 2020/2021 atau.. https://t.co/dGq3PXN0yg';pnugroho28;11;Twitter for Android;0;[];positif
1,33E+18;21/11/2020 23:24;b'RT @ruangguru: \xe2\x9d\x97 BREAKING NEWS\xe2\x9d\x97\n\nMendikbud, Nadiem Makarim memperbolehkan sekolah tatap muka, mulai Januari 2021!\n\nA THREAD\xe2\x9c\xa8';ebipingu;1558;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 23:23;"b'RT @tvOneNews: - ""Siap-siap"" sekolah tatap muka dibuka\n- Menyapa warga: bersepeda di kolong Tol Becakayu\nSaksikan Apa Kabar Indonesia Pagi\xe2\x80\xa6'";BeckhamNikolas;3;Twitter for iPhone;1;[];negatif
1,33E+18;21/11/2020 23:20;b'@schfess kan januari sekolah dh bisa tatap muka, masih dpt kuota ga sih?';leorangess;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 23:18;b'@diyodyna @collegemenfess Punten tapi cafe cafe apakabar, mall sampai tempat karoke dll tiap weekend uniqlo antrean panjang. ngerasa gak adil aja giliran sekolah dan fasilitas publik kyk perpus umum masih tutup dan online, aku sbg mahasiswi tingkat akhir butuh tatap muka alias butek bgt kalo online \xf0\x9f\x98\xad';ilen_iputri;0;Twitter for iPhone;0;[];negatif
1,33E+18;21/11/2020 23:13;"b""RT @detikcom: Beberapa pedagang mengaku belum 'dilirik' masyarakat yang memerlukan seragam untuk sekolah anak-anaknya. https://t.co/Nv5kRVb\xe2\x80\xa6""";ryolandafit;3;Twitter Web App;1;[];negatif
1,33E+18;21/11/2020 23:10;b'RT @hrdbacot: Awal Januari 2021, Pemerintah udah memperbolehkan untuk sekolah secara tatap muka dengan peraturan dan syarat yang ketat.\n\nBa\xe2\x80\xa6';edwinsaputra15;21;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 23:09;"b'RT @tvOneNews: - ""Siap-siap"" sekolah tatap muka dibuka\n- Menyapa warga: bersepeda di kolong Tol Becakayu\nSaksikan Apa Kabar Indonesia Pagi\xe2\x80\xa6'";Arojas15260108;3;Twitter for Android;1;[];positif
1,33E+18;21/11/2020 23:06;b'RT @zeniuseducation: BREAKING NEWS!\nMas Menteri Nadiem Perbolehkan Sekolah Tatap Muka Mulai Januari 2021\n\nA THREAD';_PenyukaHujan_;658;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 23:00;"b'- ""Siap-siap"" sekolah tatap muka dibuka\n- Menyapa warga: bersepeda di kolong Tol Becakayu\nSaksikan Apa Kabar Indonesia Pagi live Minggu 22 November 2020 pukul 06.30 WIB hanya di tvOne &amp";;;;;;negatif
1,33E+18;21/11/2020 22:59;b'BANDUNG I AM COMING~ https://t.co/xWgEQgweZh';avocatopotato;0;Twitter for iPhone;0;[];negatif
1,33E+18;21/11/2020 22:44;b'RT @SyaifulHooda: Seberapa siap sekolah utk kembali tatap muka, yuk bahas bersama di program @kabarpetang_one @tvOneNews.\n\n@cakimiNOW @DPR_\xe2\x80\xa6';PKBKuningan;20;Twitter Web App;1;[];positif
1,33E+18;21/11/2020 22:42;b'RT @kompascom: Epidemiolog ingatkan beberapa fakta jika di masa pandemi Covid-19 kegiatan sekolah tatap muka dibuka pada Januari 2021. Sima\xe2\x80\xa6';ratudnafisah;5;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 22:34;b'Di sini mah sekarang sudah banyak yang abai prokes. Semoga nanti pas kbm tatap muka di sekolah semua bisa disiplin prokes, semoga.\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7 https://t.co/5G57wZCp0n';yuriadrianw;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 22:33;b'RT @tintasiyasi_id: Jika ditelisik lebih dalam, sejatinya kegagalan pemenuhan kebutuhan rakyat ini disebabkan bagaimana sistem yang dipakai\xe2\x80\xa6';Dea_Dharmawan;8;Twitter for Android;1;[];positif
1,33E+18;21/11/2020 22:12;b'RT @drpriono1: Belajar tatap muka di sekolah di awal tahun 2021? Terapkan sistem hibrid, kombinasi daring &amp;;;;;;negatif
1,33E+18;21/11/2020 21:59;b'RT @dokter_onkologi: Januari sekolah bisa tatap muka??? Pandemi belum slesai..kasus covid semakin naik.. mohon bs diperhatikan @KemenkesRI\xe2\x80\xa6';sudibyo2014;97;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 21:53;b'RT @dokter_onkologi: Januari sekolah bisa tatap muka??? Pandemi belum slesai..kasus covid semakin naik.. mohon bs diperhatikan @KemenkesRI\xe2\x80\xa6';EvaSalma8;97;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 21:36;b'RT @SyaifulHooda: Seberapa siap sekolah utk kembali tatap muka, yuk bahas bersama di program @kabarpetang_one @tvOneNews.\n\n@cakimiNOW @DPR_\xe2\x80\xa6';Hendibaeng;20;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 21:17;b'@undipmenfess Terakhir cm nemu ini si https://t.co/BEQug7Zdi2';indomarrret;0;Twitter for iPhone;0;[];negatif
1,33E+18;21/11/2020 21:03;b'RT @SyaifulHooda: Seberapa siap sekolah utk kembali tatap muka, yuk bahas bersama di program @kabarpetang_one @tvOneNews.\n\n@cakimiNOW @DPR_\xe2\x80\xa6';alfarisi_yudi;20;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 21:02;b'RT @detikcom: Komisioner KPAI Retno Listyarti meminta pihak sekolah untuk tidak memaksakan belajar tatap muka bila protokol kesehatan belum\xe2\x80\xa6';TEGUHSA88193635;25;Twitter for Android;1;[];positif
1,33E+18;21/11/2020 20:35;b'#\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xae\xf0\x9f\x87\xa94ever - rencana sekolah tatap muka mulai diadakan di januari 2021 \xf0\x9f\x99\x8f saran - sebelumnya semua murid sekolah harus di rapidtest. Jangan sampai anak2 terpapar covid-19. https://t.co/geDqBIKjoa';KOmkaroll;0;Twitter for iPhone;0;[];negatif
1,33E+18;21/11/2020 20:01;b'Mulai Januari 2021, Kota Bogor Bakal Gelar Sekolah Tatap Muka https://t.co/uc3yGSEbjX';Joglosemarnews;0;WordPress.com;0;[];negatif
1,33E+18;21/11/2020 19:59;b'RT @perupadata: Teruntuk para ibu yang menahan emosi menemani sekolah daring\n\nTeruntuk para ayah yang terpecah konsentrasi saat anak mogok\xe2\x80\xa6';iqbaldc;37;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 19:39;b'RT @glrhn: Ini gw lagi nonton pernyataannya. Judulnya agak misleading ini.\nZona Corona berlaku. Sekolah yang dibuka itu jika masuk zona ama\xe2\x80\xa6';FazdillahReza;27;Twitter for Android;1;[];positif
1,33E+18;21/11/2020 19:39;b'12 Guru yang Mengajar Secara Tatap Muka di Sekolah Positif Covid-19 https://t.co/9dr7EZ9HUZ baca juga berita lainnya di https://t.co/GkwQxScnBB https://t.co/V1XddvwTgd';bolabangetidn;0;BolaBanget Indonesia;0;[];negatif
1,33E+18;21/11/2020 19:39;b'Satgas Covid-19 telah merekomendasikan supaya sekolah tempat guru yang positif Covid-19 bertugas ditutup sementara. #Covid-19 https://t.co/oPOjquC5Vh';jpnncom;0;JPNN News Update;0;['Covid'];negatif
1,33E+18;21/11/2020 19:19;b'RT @ruangguru: \xe2\x9d\x97 BREAKING NEWS\xe2\x9d\x97\n\nMendikbud, Nadiem Makarim memperbolehkan sekolah tatap muka, mulai Januari 2021!\n\nA THREAD\xe2\x9c\xa8';limandaka;1558;Twitter for Android;1;[];positif
1,33E+18;21/11/2020 19:05;"b""RT @detikcom: Beberapa pedagang mengaku belum 'dilirik' masyarakat yang memerlukan seragam untuk sekolah anak-anaknya. https://t.co/Nv5kRVb\xe2\x80\xa6""";BISNIShotinfo;3;Twitter Web App;1;[];negatif
1,33E+18;21/11/2020 19:03;"b""RT @detikcom: Beberapa pedagang mengaku belum 'dilirik' masyarakat yang memerlukan seragam untuk sekolah anak-anaknya. https://t.co/Nv5kRVb\xe2\x80\xa6""";piyuanker12;3;Twitter for Android;1;[];positif
1,33E+18;21/11/2020 18:55;b'RT @mediaindonesia: Keluhan terbesar yang disampaikan orangtua yakni anak-anak sudah sangat bosan belajar dari rumah.  https://t.co/HcIX1a4\xe2\x80\xa6';AEPishere;1;Twitter for iPhone;1;[];negatif
1,33E+18;21/11/2020 18:54;"b""Beberapa pedagang mengaku belum 'dilirik' masyarakat yang memerlukan seragam untuk sekolah anak-anaknya. https://t.co/Nv5kRVbyPl""";detikcom;3;Echobox;0;[];negatif
1,33E+18;21/11/2020 18:53;b'@Kemendikbud_RI Nadiem Anwar Makarim mengeluarkan kebijakan terkait sekolah tatap muka di tengah pandemi. Melansir aturan anyar, mengizinkan kepala derah dan kantor wilayah @Kemenag_RI utk menentukan sendiri pembelajaran tatap muka di wilayahnya.\n@jokowi\nhttps://t.co/UQ2jhnVK1s';GueTionghoa;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 18:53;b'RT @margo_siswadi: @RadioElshinta protokol kesehatan3M disekolah perlu diketatkan terutama sarana cuci tangan ketikaka pembelajaran tatap m\xe2\x80\xa6';EdwarFeggy;2;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 18:52;b'Keluhan terbesar yang disampaikan orangtua yakni anak-anak sudah sangat bosan belajar dari rumah.  https://t.co/HcIX1a4G7c';mediaindonesia;1;micom;0;[];negatif
1,33E+18;21/11/2020 18:51;b'@Kemendikbud_RI Nadiem Anwar Makarim mengeluarkan kebijakan terkait sekolah tatap muka di tengah pandemi. Melansir aturan anyar, mengizinkan kepala derah dan kantor wilayah @Kemenag_RI utk menentukan sendiri pembelajaran tatap muka di wilayahnya.\n@jokowi\nhttps://t.co/tfBMSoAiH2';MpokMae;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 18:42;b'RT @SyaifulHooda: Seberapa siap sekolah utk kembali tatap muka, yuk bahas bersama di program @kabarpetang_one @tvOneNews.\n\n@cakimiNOW @DPR_\xe2\x80\xa6';borni_alan;20;Twitter for Android;1;[];positif
1,33E+18;21/11/2020 18:27;b'RT @zeniuseducation: BREAKING NEWS!\nMas Menteri Nadiem Perbolehkan Sekolah Tatap Muka Mulai Januari 2021\n\nA THREAD';immatca;658;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 18:23;b'RT @blogdokter: Indonesia memang hebat. Saat kasus baru Covid19 masih menanjak tajam, pemerintah berencana membuka sekolah tatap muka. \n\nSe\xe2\x80\xa6';YURILISME;119;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 18:20;b'RT @JanganJadiPaok: Melihat dan belajar dari pengalaman dibelakang, para orangtua sebaiknya tidak mengijinkan anak\xc2\xb2nya mengikuti sekolah ta\xe2\x80\xa6';GianTakeshi87;11;Twitter Web App;1;[];negatif
1,33E+18;21/11/2020 18:14;b'januari udah sekolah tatap muka, anjir ga siap belum glowup soalnya';notyourcraving;0;Twitter for Android;0;[];positif
1,33E+18;21/11/2020 18:03;b'RT @perupadata: Teruntuk para ibu yang menahan emosi menemani sekolah daring\n\nTeruntuk para ayah yang terpecah konsentrasi saat anak mogok\xe2\x80\xa6';ulilfitria;37;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 18:03;b'@Intanhsnl Iyaaa hiss pasrah aja mah sama kemampuan otak\xf0\x9f\x98\xad\nTpi ada senengnya karna nnti 2021 tatap muka sekolah nya\xf0\x9f\x98\xad';IjongJongNinii;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 17:56;b'RT @SyaifulHooda: Seberapa siap sekolah utk kembali tatap muka, yuk bahas bersama di program @kabarpetang_one @tvOneNews.\n\n@cakimiNOW @DPR_\xe2\x80\xa6';alayyubi81;20;Twitter for Android;1;[];positif
1,33E+18;21/11/2020 17:56;b'RT @margo_siswadi: @RadioElshinta protokol kesehatan3M disekolah perlu diketatkan terutama sarana cuci tangan ketikaka pembelajaran tatap m\xe2\x80\xa6';RadioElshinta;2;TweetDeck;1;[];negatif
1,33E+18;21/11/2020 17:54;b'@Ayang_Utriza Dan semoga awal thn 2021 sekolah bener2 tatap muka. Amin \xf0\x9f\x99\x8f';RaAndhia;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 17:52;b'@RadioElshinta protokol kesehatan3M disekolah perlu diketatkan terutama sarana cuci tangan ketikaka pembelajaran tatap muka dimulai ijin orang tua penting anak masuk sekolah tatap muka atau tidak jika tidak diijinkan sekolah tetapmuka oleh orang tua sekolah menyediakan pembelajaran jarak jauh';margo_siswadi;2;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 17:50;b'Mendagri akan Keluarkan Surat Edaran terkait Pelaksanaan Sekolah Tatap Muka https://t.co/m6wMIa3T5m https://t.co/KlYcgtyQX7';tamhaRHidayanto;0;dlvr.it;0;[];negatif
1,33E+18;21/11/2020 17:49;b'RT @ruangguru: \xe2\x9d\x97 BREAKING NEWS\xe2\x9d\x97\n\nMendikbud, Nadiem Makarim memperbolehkan sekolah tatap muka, mulai Januari 2021!\n\nA THREAD\xe2\x9c\xa8';Wennie_PNatasha;1558;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 17:46;b'RT @kumparan: Sekolah tatap muka di Bogor akan mulai dilakukan pada 11 Januari 2020. #kumparanNEWS https://t.co/OtQn2Mv5Zz';AdeCand65866045;3;Twitter for Android;1;['kumparanNEWS'];negatif
1,33E+18;21/11/2020 17:46;b'Mendagri akan Keluarkan Surat Edaran terkait Pelaksanaan Sekolah Tatap Muka https://t.co/DBs2SXlKtf via TribunJateng';jatengmembaca;0;dlvr.it;0;[];positif
1,33E+18;21/11/2020 17:43;b'Gua pengen cepet-cepet sekolah biar dapet duit, biar bisa beli album.\nGua mau ketemu temen lagi, tatap muka \nGua bosen di rumah mulu\nGua kangen ekskul lagi, kangen main voli, paskib.\nKangen ngumpul, kangen gibah, kengen godain orang \nPOKOKNYA GUA MAU SEKOLAH TATAP MUKA LAGI. https://t.co/uVmytATKOO';hlmhnrzhr4;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 17:38;b'RT @detikfinance: Mendikbud Nadiem Makarim memperbolehkan kegiatan belajar-mengajar tatap muka mulai Januari 2021. Sayangnya, pedagang masi\xe2\x80\xa6';BISNIShotinfo;1;Twitter Web App;1;[];negatif
1,33E+18;21/11/2020 17:35;b'RT @blogdokter: Indonesia memang hebat. Saat kasus baru Covid19 masih menanjak tajam, pemerintah berencana membuka sekolah tatap muka. \n\nSe\xe2\x80\xa6';basulthanah_oet;119;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 17:32;b'Wacana tatap muka sekolah hendaknya jangan dilakukan.\nBersabar aja utk 2 atau 3 tahun kedepan.. \nSampai kasus COVID turun dulu.. bahkan kalau perlu sampai 0 kasus.\nSampai tubuh mampu hasilkan imunitas yg mampu melawan COVID.';conan_idn;0;Twitter for Android;0;[];positif
1,33E+18;21/11/2020 17:21;b'Sekolah, Universitas mulai boleh tatap muka awal 2021. Boleh ga gue ngulang semester 8 gue? Yg harunya tegang karena SKRIPSI. Ini sama sekali ga BERASA, serasa cuma ngumpulin makalah dan tidak pakai revisi, tidak pakai sidang \xf0\x9f\x98\x95. Dan wisuda juga jd alot krna kelamaan.';dindabhakti;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 17:19;b'kegiatan belajar aja belum normal tapi ini kunjungan2 gini smaa kayak biasanya sebelum ada pandemi, seenggaknya tunggu sampe sekolah udah tatap muka lagi lah,';CoffeeLatte04;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 17:19;b'RT @drpriono1: Belajar tatap muka di sekolah di awal tahun 2021? Terapkan sistem hibrid, kombinasi daring &amp;;;;;;positif
1,33E+18;21/11/2020 17:15;b'RT @kumparan: Sekolah tatap muka di Bogor akan mulai dilakukan pada 11 Januari 2020. #kumparanNEWS https://t.co/OtQn2Mv5Zz';widjitoekoel;3;Twitter for Android;1;['kumparanNEWS'];negatif
1,33E+18;21/11/2020 17:11;b'Mendikbud, Nadiem Anwar Makarim mengeluarkan kebijakan terkait sekolah tatap muka di tengah pandemi.  Nadiem mengizinkan kepala derah dan kantor wilayah Kementerian Agama  menentukan sendiri pembelajaran tatap muka di wilayahnya. #IndonesiaMaju @jokowi\nhttps://t.co/HrQpCN0nen';mamavanenbas;0;Twitter for Android;0;['IndonesiaMaju'];positif
1,33E+18;21/11/2020 17:02;b'Sekolah tatap muka di Bogor akan mulai dilakukan pada 11 Januari 2020. #kumparanNEWS https://t.co/OtQn2Mv5Zz';kumparan;3;dlvr.it;0;['kumparanNEWS'];negatif
1,33E+18;21/11/2020 17:01;b'Berikut Ketentuan Sekolah Boleh Belajar Tatap Muka Januari 2021\xc2\xa0Mendatang https://t.co/GIO2pEd2xd';WaspadaOnline;0;WordPress.com;0;[];negatif
1,33E+18;21/11/2020 16:57;b'RT @xyccaa_: januari 2021 katanya bakalan sekolah tatap muka lagi, takut ntar pas belajar di kelas gw kaya orang bego di jelasin cmn planga\xe2\x80\xa6';honeymacarons;6;Twitter for iPhone;1;[];negatif
1,33E+18;21/11/2020 16:56;"b'RT @wtnb_haruto131: @ruangguru Pas sekolah tatap muka ini yg akan terjadi\n\n""Coba jelaskan materi yang saya berikan selama PJJ, ibu tunjuk y\xe2\x80\xa6'";honeymacarons;3;Twitter for iPhone;1;[];negatif
1,33E+18;21/11/2020 16:56;b'@ditapedia Sekolah onlen kak, belom boleh tatap muka langsung \xf0\x9f\x98\x81';triannisaa;0;Twitter for Android;0;[];negatif
1,33E+18;21/11/2020 16:56;b'RT @lesyeuxvz: katanya januari 2021 sekolah udah mulai tatap muka, aku yang ga ngerti apa-apa pas waktu sekolah online be like : https://t.\xe2\x80\xa6';honeymacarons;16;Twitter for iPhone;1;[];negatif
1,33E+18;21/11/2020 16:54;b'RT @dokter_onkologi: Januari sekolah bisa tatap muka??? Pandemi belum slesai..kasus covid semakin naik.. mohon bs diperhatikan @KemenkesRI\xe2\x80\xa6';SyakiebTalib;97;Twitter for Android;1;[];positif
1,33E+18;21/11/2020 16:53;b'Sekolah tatap muka diwacanakan dibuka pada tahun ajaran 2021. https://t.co/yYIv2zV9zN';republikaonline;0;roltweet;0;[];negatif
1,33E+18;21/11/2020 16:50;b'RT @dokter_onkologi: Januari sekolah bisa tatap muka??? Pandemi belum slesai..kasus covid semakin naik.. mohon bs diperhatikan @KemenkesRI\xe2\x80\xa6';ABaz_KAra;97;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 16:47;b'RT @CNNIndonesia: P2G Ragu Sekolah Siap Belajar Tatap Muka Januari 2021 https://t.co/Id0vZVpruj';batuabuabu;9;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 16:46;b'Hore..,Januari 2021 Sekolah Tatap Muka Akan Dimulai. Begini Mekanismenya\xc2\xa0! https://t.co/cyeduFeeTg';Suara_Pantau;0;WordPress.com;0;[];positif
1,33E+18;21/11/2020 16:46;b'RT @kumparan: Bogor akan menerapkan pembelajaran tatap muka pada awal semeter genap, 11 Januari 2021. #kumparanNEWS https://t.co/3NtlszNmeZ';qone933;1;Twitter Web App;1;['kumparanNEWS'];negatif
1,33E+18;21/11/2020 16:42;b'Kabar Baik, Pemerintah Putuskan Sepakat Sekolah Tatap Muka Akan Dibuka Mulai Januari 2021. Ini 6 Ketentuan dan Persyaratan Wajib Yang Harus Dipenuhi Sekolah! https://t.co/1qrhUSjson';Joglosemarnews;0;WordPress.com;0;[];negatif
1,33E+18;21/11/2020 16:41;b'Bogor akan menerapkan pembelajaran tatap muka pada awal semeter genap, 11 Januari 2021. #kumparanNEWS https://t.co/3NtlszNmeZ';kumparan;1;dlvr.it;0;['kumparanNEWS'];positif
1,33E+18;21/11/2020 16:38;b'RT @GoRiauCom: Pembelajaran Tatap Muka Diperbolehkan mulai Januari, Hetifah: Tingkatkan Peran Komite Sekolah https://t.co/PNIPwCP66H';GoRiauCom;1;dlvr.it;1;[];negatif
1,33E+18;21/11/2020 16:22;b'RT @blogdokter: Indonesia memang hebat. Saat kasus baru Covid19 masih menanjak tajam, pemerintah berencana membuka sekolah tatap muka. \n\nSe\xe2\x80\xa6';whatacrazyworl4;119;Twitter Web App;1;[];negatif
1,33E+18;21/11/2020 16:20;b'RT @GoAcehco: Pembelajaran Tatap Muka Diperbolehkan mulai Januari, Hetifah: Tingkatkan Peran Komite Sekolah https://t.co/QE2Ry0Q1wG';GoAcehco;1;dlvr.it;1;[];negatif
1,33E+18;21/11/2020 16:19;b'RT @GoSumutdotcom: Pembelajaran Tatap Muka Diperbolehkan mulai Januari, Hetifah: Tingkatkan Peran Komite Sekolah https://t.co/aN7z3beLCL';GoSumutdotcom;1;dlvr.it;1;[];negatif
1,33E+18;21/11/2020 16:19;b'RT @GoSumbarcom: Pembelajaran Tatap Muka Diperbolehkan mulai Januari, Hetifah: Tingkatkan Peran Komite Sekolah https://t.co/d6iU1DwYZl';GoSumbarcom;1;dlvr.it;1;[];negatif
1,33E+18;21/11/2020 16:19;b'RT @GoNewsdotco: Pembelajaran Tatap Muka Diperbolehkan mulai Januari, Hetifah: Tingkatkan Peran Komite Sekolah https://t.co/ZuWD3ueBkP';GoNewsdotco;1;dlvr.it;1;[];negatif
1,33E+18;21/11/2020 16:15;b'RT @FIMELAdotcom: Tanggapan Zaskia Adya Mecca Soal Sekolah Mulai Tatap Muka di Awal Tahun 2021: Begini tanggapan Zaskia Adya Mecca perihal\xe2\x80\xa6';KapanLagicom;3;dlvr.it;1;[];positif
1,33E+18;21/11/2020 16:14;b'RT @tintasiyasi_id: Jika ditelisik lebih dalam, sejatinya kegagalan pemenuhan kebutuhan rakyat ini disebabkan bagaimana sistem yang dipakai\xe2\x80\xa6';muniramatfast1;8;Twitter for Android;1;[];negatif
1,33E+18;21/11/2020 16:13;b'RT @FIMELAdotcom: Tanggapan Zaskia Adya Mecca Soal Sekolah Mulai Tatap Muka di Awal Tahun 2021: Begini tanggapan Zaskia Adya Mecca perihal\xe2\x80\xa6';VemaleDotcom;3;dlvr.it;1;[];negatif
1,33E+18;21/11/2020 16:12;b'Sekolah tatap muka pada awal tahun depan , wow asik ada uang jajan https://t.co/UKnbzYlsBF';Ndajendkss;1;Twitter for Android;0;[];negatif
